iso	year	pi	source	type	emp	wages	at	t_at	txt	revenue_unrelated	revenue_total	net_interest	etr
FIN	2013	584000000.0	BEA_return_cg	all_groups	19400.0	1429000000.0	15172000000.0	1761000000.0	49000000.0			1000000.0	0.0839041095890411
FIN	2014	-213000000.0	BEA_return_cg	all_groups	20400.0	1493000000.0	36388000000.0	2436000000.0	105000000.0				-0.49295774647887325
FIN	2015	-1758000000.0	BEA_return_cg	all_groups	25600.0	2038000000.0	35870000000.0	2610000000.0	61000000.0			11000000.0	-0.034698521046643914
FIN	2016	-1030000000.0	BEA_return_cg	all_groups	20400.0	1401000000.0	28212000000.0	2671000000.0	-96000000.0	7779000000.0	13442000000.0		0.09320388349514563
FIN	2017	810000000.0	BEA_return_cg	all_groups	19600.0	1373000000.0	28719000000.0	2618000000.0	58000000.0	6661000000.0	9520000000.0		0.07160493827160494
FIN	2018	838000000.0	BEA_return_cg	all_groups	21300.0	1386000000.0	29573000000.0	2480000000.0	68000000.0	6779000000.0	9856000000.0		0.081145584725537
FIN	2019	351000000.0	BEA_return_cg	all_groups	21200.0	1431000000.0	25394000000.0	1763000000.0	113000000.0	7436000000.0	10131000000.0		0.32193732193732194
FIN	2020	683000000.0	BEA_return_cg	all_groups	20900.0	1406000000.0	27211000000.0	1709000000.0	101000000.0	7992000000.0	9952000000.0		0.1478770131771596
FIN	2021	681000000.0	BEA_return_cg	all_groups	19300.0	1509000000.0	31006000000.0	1778000000.0	148000000.0	8797000000.0	10852000000.0		0.2173274596182085
FJI	2004		BEA_return_cg	all_groups									
FJI	2005		BEA_return_cg	all_groups									
FJI	2006		BEA_return_cg	all_groups	800.0	11000000.0	109000000.0						
FJI	2007		BEA_return_cg	all_groups									
FJI	2008		BEA_return_cg	all_groups	800.0	9000000.0							
FJI	2009		BEA_return_cg	all_groups	1400.0	16000000.0	83000000.0	37000000.0					
FJI	2010		BEA_return_cg	all_groups	1400.0	16000000.0	82000000.0	41000000.0					
FJI	2011		BEA_return_cg	all_groups	1400.0	16000000.0	92000000.0	43000000.0					
FJI	2012		BEA_return_cg	all_groups	1400.0	16000000.0	106000000.0	44000000.0					
FJI	2013		BEA_return_cg	all_groups	1400.0	16000000.0	112000000.0	45000000.0					
FJI	2014		BEA_return_cg	all_groups	3100.0	35000000.0	241000000.0	78000000.0					
FJI	2015		BEA_return_cg	all_groups	3200.0	34000000.0	246000000.0	132000000.0					
FJI	2016		BEA_return_cg	all_groups	3200.0	34000000.0	265000000.0	157000000.0					
FJI	2017		BEA_return_cg	all_groups	3300.0	35000000.0	298000000.0	176000000.0					
FJI	2018		BEA_return_cg	all_groups	2600.0	28000000.0	272000000.0	149000000.0					
FJI	2019		BEA_return_cg	all_groups		18000000.0	282000000.0	151000000.0					
FJI	2020		BEA_return_cg	all_groups		19000000.0	281000000.0	154000000.0					
FJI	2021		BEA_return_cg	all_groups		19000000.0	328000000.0	141000000.0					
FRA	2004	8539000000.0	BEA_return_cg	all_groups	594000.0	29424000000.0	262086000000.0	40736000000.0	2645000000.0			467000000.0	0.30975524066049887
FRA	2005	8081000000.0	BEA_return_cg	all_groups	646300.0	31229000000.0	271894000000.0		2573000000.0			830000000.0	0.3184011879717857
FRA	2006	7532000000.0	BEA_return_cg	all_groups	665400.0	33002000000.0	286132000000.0		2783000000.0			574000000.0	0.369490175252257
FRA	2007	10310000000.0	BEA_return_cg	all_groups	652800.0	35443000000.0	333993000000.0		3556000000.0			804000000.0	0.3449078564500485
FRA	2008	9127000000.0	BEA_return_cg	all_groups	635400.0	36012000000.0	352484000000.0		3266000000.0			881000000.0	0.35783937767064755
FRA	2009	6750000000.0	BEA_return_cg	all_groups	537400.0	33985000000.0	376478000000.0	31601000000.0	2204000000.0			768000000.0	0.32651851851851854
FRA	2010	5586000000.0	BEA_return_cg	all_groups	465400.0	34211000000.0	373084000000.0	27195000000.0	3007000000.0	141821000000.0	194587000000.0	485000000.0	0.5383100608664518
FRA	2011	7709000000.0	BEA_return_cg	all_groups	478000.0	35445000000.0	374838000000.0	28882000000.0	3457000000.0	159425000000.0	216816000000.0	563000000.0	0.4484368919444805
FRA	2012	6847000000.0	BEA_return_cg	all_groups	452500.0	34192000000.0	374171000000.0	28802000000.0	3352000000.0	153382000000.0	208876000000.0	318000000.0	0.48955747042500364
FRA	2013	5804000000.0	BEA_return_cg	all_groups	451700.0	34437000000.0	391152000000.0	29994000000.0	3457000000.0	150659000000.0	209553000000.0	254000000.0	0.5956237077877325
FRA	2014	7499000000.0	BEA_return_cg	all_groups	479000.0	35623000000.0	402180000000.0	30426000000.0	3877000000.0	158196000000.0	216466000000.0	540000000.0	0.5170022669689291
FRA	2015	1312000000.0	BEA_return_cg	all_groups	478500.0	33127000000.0	385409000000.0	28207000000.0	3486000000.0			534000000.0	2.6570121951219514
FRA	2016	6870000000.0	BEA_return_cg	all_groups	476100.0	32315000000.0	367724000000.0	30323000000.0	3285000000.0	144630000000.0	184283000000.0	650000000.0	0.4781659388646288
FRA	2017	6720000000.0	BEA_return_cg	all_groups	495000.0	33681000000.0	393913000000.0	33875000000.0	2801000000.0	155252000000.0	196747000000.0	432000000.0	0.4168154761904762
FRA	2018	4671000000.0	BEA_return_cg	all_groups	496700.0	34811000000.0	383390000000.0	32440000000.0	3099000000.0	166331000000.0	209629000000.0	613000000.0	0.6634553628773282
FRA	2019	10369000000.0	BEA_return_cg	all_groups	497200.0	34639000000.0	427000000000.0	33798000000.0	4123000000.0	168075000000.0	206711000000.0	207000000.0	0.39762754363969527
FRA	2020	8391000000.0	BEA_return_cg	all_groups	485300.0	33619000000.0	469366000000.0	35012000000.0	3183000000.0	154625000000.0	187955000000.0	15000000.0	0.3793350017876296
FRA	2021	11360000000.0	BEA_return_cg	all_groups	473600.0	34235000000.0	478676000000.0	32293000000.0	2916000000.0	171603000000.0	208518000000.0	207000000.0	0.2566901408450704
FSM	2004		BEA_return_cg	all_groups									
FSM	2005		BEA_return_cg	all_groups		1000000.0							
FSM	2006		BEA_return_cg	all_groups		1000000.0							
FSM	2007		BEA_return_cg	all_groups									
FSM	2008		BEA_return_cg	all_groups									
FSM	2009		BEA_return_cg	all_groups	0.0	0.0							
FSM	2010		BEA_return_cg	all_groups	0.0	0.0							
FSM	2011		BEA_return_cg	all_groups	0.0	0.0							
FSM	2012		BEA_return_cg	all_groups	0.0	0.0							
FSM	2013		BEA_return_cg	all_groups	0.0	0.0							
FSM	2014		BEA_return_cg	all_groups	0.0	0.0		2000000.0					
FSM	2015		BEA_return_cg	all_groups	0.0	0.0		2000000.0					
FSM	2016		BEA_return_cg	all_groups	0.0	0.0		2000000.0					
FSM	2017		BEA_return_cg	all_groups	0.0	0.0		2000000.0					
FSM	2018		BEA_return_cg	all_groups	0.0	0.0		2000000.0					
FSM	2019		BEA_return_cg	all_groups	100.0	1000000.0		4000000.0					
FSM	2020		BEA_return_cg	all_groups	100.0	1000000.0							
FSM	2021		BEA_return_cg	all_groups		1000000.0							
GAB	2004		BEA_return_cg	all_groups	700.0	34000000.0	770000000.0	228000000.0					
GAB	2005		BEA_return_cg	all_groups	600.0	34000000.0	909000000.0						
GAB	2006		BEA_return_cg	all_groups	600.0	32000000.0							
GAB	2007		BEA_return_cg	all_groups	600.0	28000000.0							
GAB	2008		BEA_return_cg	all_groups	200.0	12000000.0							
GAB	2009		BEA_return_cg	all_groups	300.0	46000000.0	1197000000.0	154000000.0					
GAB	2010		BEA_return_cg	all_groups	300.0	44000000.0	980000000.0	161000000.0					
GAB	2011		BEA_return_cg	all_groups	400.0	49000000.0	281000000.0	45000000.0					
GAB	2012		BEA_return_cg	all_groups	500.0	83000000.0	288000000.0	50000000.0					
GAB	2013		BEA_return_cg	all_groups	600.0	80000000.0	231000000.0	142000000.0					
GAB	2014		BEA_return_cg	all_groups	600.0	83000000.0	494000000.0	130000000.0					
GAB	2015		BEA_return_cg	all_groups	500.0	72000000.0	477000000.0	122000000.0					
GAB	2016		BEA_return_cg	all_groups	600.0	93000000.0	508000000.0	139000000.0					
GAB	2017		BEA_return_cg	all_groups	500.0	72000000.0	520000000.0	29000000.0					
GAB	2018		BEA_return_cg	all_groups	500.0	72000000.0	521000000.0	29000000.0					
GAB	2019		BEA_return_cg	all_groups	200.0		435000000.0	21000000.0					
GAB	2020		BEA_return_cg	all_groups	200.0		351000000.0	21000000.0					
GAB	2021		BEA_return_cg	all_groups	200.0		255000000.0	21000000.0					
GBR	2004	18027000000.0	BEA_return_cg	all_groups	1226900.0	68422000000.0	2154838000000.0	139907000000.0	8381000000.0			-2388000000.0	0.46491374050036055
GBR	2005	37176000000.0	BEA_return_cg	all_groups	1244500.0	73825000000.0	2359611000000.0		18619000000.0			-6923000000.0	0.5008338713148268
GBR	2006	42615000000.0	BEA_return_cg	all_groups	1367400.0	81657000000.0	2960005000000.0		16909000000.0			-7079000000.0	0.3967851695412413
GBR	2007	24015000000.0	BEA_return_cg	all_groups	1357800.0	86554000000.0	3683735000000.0		13325000000.0			1645000000.0	0.5548615448677909
GBR	2008	7835000000.0	BEA_return_cg	all_groups	1304900.0	78703000000.0	1768662000000.0		11352000000.0			4469000000.0	1.4488832163369496
GBR	2009	35919000000.0	BEA_return_cg	all_groups	1203500.0	79675000000.0	4491386000000.0	110028000000.0	14077000000.0			-3465000000.0	0.3919095743199978
GBR	2010	45130000000.0	BEA_return_cg	all_groups	1213000.0	78843000000.0	4596903000000.0	105987000000.0	13466000000.0	426346000000.0	549472000000.0	-6457000000.0	0.2983824506979836
GBR	2011	40168000000.0	BEA_return_cg	all_groups	1259200.0	83414000000.0	4829393000000.0	121025000000.0	14800000000.0	476984000000.0	612063000000.0	-3431000000.0	0.3684524995020912
GBR	2012	34803000000.0	BEA_return_cg	all_groups	1246100.0	85998000000.0	4839978000000.0	122471000000.0	8864000000.0	492231000000.0	620633000000.0	-1239000000.0	0.25469068758440366
GBR	2013	36893000000.0	BEA_return_cg	all_groups	1241600.0	84639000000.0	4968672000000.0	139384000000.0	8650000000.0	480482000000.0	600063000000.0	-1097000000.0	0.23446182202585855
GBR	2014	35546000000.0	BEA_return_cg	all_groups	1378800.0	100273000000.0	5340599000000.0	147502000000.0	8513000000.0	506999000000.0	636624000000.0	-2947000000.0	0.23949248860631295
GBR	2015	34938000000.0	BEA_return_cg	all_groups	1403400.0	101894000000.0	4991909000000.0	143256000000.0	6963000000.0	462861000000.0	584119000000.0	-4501000000.0	0.19929589558646746
GBR	2016	43154000000.0	BEA_return_cg	all_groups	1465000.0	100846000000.0	5098577000000.0	125540000000.0	8280000000.0	450352000000.0	570531000000.0	-2928000000.0	0.1918709737220188
GBR	2017	54103000000.0	BEA_return_cg	all_groups	1471900.0	101379000000.0	5575597000000.0	133529000000.0	12483000000.0	483708000000.0	607548000000.0	-1451000000.0	0.23072657708445002
GBR	2018	50938000000.0	BEA_return_cg	all_groups	1469200.0	104691000000.0	5370193000000.0	124716000000.0	11701000000.0	515892000000.0	651788000000.0	-1135000000.0	0.22971062860732655
GBR	2019	52923000000.0	BEA_return_cg	all_groups	1485300.0	109739000000.0	5550404000000.0	148893000000.0	9024000000.0	518829000000.0	665816000000.0	-1942000000.0	0.17051187574400545
GBR	2020	35815000000.0	BEA_return_cg	all_groups	1504400.0	114123000000.0	6232052000000.0	143565000000.0	11456000000.0	483430000000.0	614829000000.0	-1330000000.0	0.319865977942203
GBR	2021	62748000000.0	BEA_return_cg	all_groups	1330000.0	118756000000.0	6472697000000.0	123375000000.0	13101000000.0	545258000000.0	701533000000.0	-3219000000.0	0.2087875310766877
GEO	2004		BEA_return_cg	all_groups	1000.0	9000000.0	226000000.0	69000000.0					
GEO	2005		BEA_return_cg	all_groups									
GEO	2006		BEA_return_cg	all_groups									
GEO	2007		BEA_return_cg	all_groups			1000000.0						
GEO	2008		BEA_return_cg	all_groups			1000000.0						
GEO	2009		BEA_return_cg	all_groups			4000000.0						
GEO	2010		BEA_return_cg	all_groups			4000000.0	1000000.0					
GEO	2011		BEA_return_cg	all_groups			4000000.0	1000000.0					
GEO	2012		BEA_return_cg	all_groups			4000000.0	1000000.0					
GEO	2013		BEA_return_cg	all_groups		2000000.0	17000000.0	2000000.0					
GEO	2014		BEA_return_cg	all_groups	900.0	14000000.0	164000000.0	4000000.0					
GEO	2015		BEA_return_cg	all_groups	900.0	16000000.0	259000000.0	4000000.0					
GEO	2016		BEA_return_cg	all_groups	1600.0	30000000.0	408000000.0	7000000.0					
GEO	2017		BEA_return_cg	all_groups	1500.0	25000000.0	475000000.0	7000000.0					
GEO	2018		BEA_return_cg	all_groups	1500.0	25000000.0	503000000.0	8000000.0					
GEO	2019		BEA_return_cg	all_groups	1900.0	31000000.0	409000000.0	23000000.0					
GEO	2020		BEA_return_cg	all_groups	1900.0	31000000.0	397000000.0	21000000.0					
GEO	2021		BEA_return_cg	all_groups	1400.0	26000000.0	308000000.0	19000000.0					
GHA	2004		BEA_return_cg	all_groups	3900.0	44000000.0	743000000.0	215000000.0					
GHA	2005		BEA_return_cg	all_groups	2600.0	15000000.0	370000000.0						
GHA	2006		BEA_return_cg	all_groups	1700.0	25000000.0	1379000000.0						
GHA	2007		BEA_return_cg	all_groups	2000.0	53000000.0	1369000000.0						
GHA	2008		BEA_return_cg	all_groups	2300.0	82000000.0	1748000000.0						
GHA	2009		BEA_return_cg	all_groups	2000.0	87000000.0	2126000000.0	1453000000.0					
GHA	2010		BEA_return_cg	all_groups		112000000.0	4145000000.0	2681000000.0					
GHA	2011		BEA_return_cg	all_groups	3600.0	85000000.0	4687000000.0	2871000000.0					
GHA	2012		BEA_return_cg	all_groups	2300.0	51000000.0	9707000000.0	2872000000.0					
GHA	2013		BEA_return_cg	all_groups	2600.0	97000000.0	9047000000.0	3281000000.0					
GHA	2014		BEA_return_cg	all_groups	3000.0	114000000.0	8633000000.0	3543000000.0					
GHA	2015		BEA_return_cg	all_groups	3100.0	147000000.0	7137000000.0	4750000000.0					
GHA	2016		BEA_return_cg	all_groups	3100.0	149000000.0	6885000000.0	4655000000.0					
GHA	2017		BEA_return_cg	all_groups	3000.0	152000000.0	5944000000.0	4098000000.0					
GHA	2018		BEA_return_cg	all_groups	3100.0	159000000.0	5321000000.0						
GHA	2019		BEA_return_cg	all_groups	3300.0	212000000.0	8795000000.0	6037000000.0					
GHA	2020		BEA_return_cg	all_groups	3300.0	211000000.0	7447000000.0	4872000000.0					
GHA	2021		BEA_return_cg	all_groups	3200.0	192000000.0	9154000000.0	5209000000.0					
GIB	2004		BEA_return_cg	all_groups	200.0	4000000.0	2371000000.0	38000000.0					
GIB	2005		BEA_return_cg	all_groups	200.0	4000000.0							
GIB	2006		BEA_return_cg	all_groups	200.0	4000000.0							
GIB	2007		BEA_return_cg	all_groups									
GIB	2008		BEA_return_cg	all_groups									
GIB	2009		BEA_return_cg	all_groups	200.0	9000000.0	35879000000.0	61000000.0					
GIB	2010		BEA_return_cg	all_groups	200.0	9000000.0	39624000000.0	66000000.0					
GIB	2011		BEA_return_cg	all_groups	200.0	9000000.0	57979000000.0	14000000.0					
GIB	2012		BEA_return_cg	all_groups			85897000000.0	70000000.0					
GIB	2013		BEA_return_cg	all_groups			95608000000.0						
GIB	2014		BEA_return_cg	all_groups			96784000000.0						
GIB	2015		BEA_return_cg	all_groups			87496000000.0						
GIB	2016		BEA_return_cg	all_groups	100.0	5000000.0	83311000000.0						
GIB	2017		BEA_return_cg	all_groups	100.0	5000000.0	80309000000.0	14000000.0					
GIB	2018		BEA_return_cg	all_groups	100.0	5000000.0	65995000000.0	14000000.0					
GIB	2019		BEA_return_cg	all_groups	100.0	3000000.0		9000000.0					
GIB	2020		BEA_return_cg	all_groups	100.0	3000000.0		9000000.0					
GIB	2021		BEA_return_cg	all_groups	100.0	3000000.0		11000000.0					
GIN	2004		BEA_return_cg	all_groups									
GIN	2005		BEA_return_cg	all_groups									
GIN	2006		BEA_return_cg	all_groups									
GIN	2007		BEA_return_cg	all_groups									
GIN	2008		BEA_return_cg	all_groups									
GIN	2009		BEA_return_cg	all_groups	200.0								
GIN	2010		BEA_return_cg	all_groups	200.0								
GIN	2011		BEA_return_cg	all_groups	200.0								
GIN	2012		BEA_return_cg	all_groups	300.0			1000000.0					
GIN	2013		BEA_return_cg	all_groups	100.0								
GIN	2014		BEA_return_cg	all_groups	900.0			7000000.0					
GIN	2015		BEA_return_cg	all_groups									
GIN	2016		BEA_return_cg	all_groups									
GIN	2017		BEA_return_cg	all_groups	800.0	3000000.0	103000000.0						
GIN	2018		BEA_return_cg	all_groups		3000000.0	102000000.0						
GIN	2019		BEA_return_cg	all_groups									
GIN	2020		BEA_return_cg	all_groups	800.0	4000000.0		2000000.0					
GIN	2021		BEA_return_cg	all_groups	800.0	4000000.0		2000000.0					
GMB	2004		BEA_return_cg	all_groups			1000000.0						
GMB	2005		BEA_return_cg	all_groups			1000000.0						
GMB	2006		BEA_return_cg	all_groups			1000000.0						
GMB	2007		BEA_return_cg	all_groups			1000000.0						
GMB	2008		BEA_return_cg	all_groups			1000000.0						
GMB	2009		BEA_return_cg	all_groups	300.0	1000000.0	1000000.0						
GMB	2010		BEA_return_cg	all_groups	300.0	1000000.0	1000000.0						
GMB	2011		BEA_return_cg	all_groups	300.0	1000000.0	1000000.0						
GMB	2012		BEA_return_cg	all_groups	300.0	1000000.0	1000000.0						
GMB	2013		BEA_return_cg	all_groups	300.0	1000000.0	1000000.0						
GMB	2019		BEA_return_cg	all_groups		1000000.0	1000000.0						
GMB	2020		BEA_return_cg	all_groups		1000000.0	1000000.0						
GMB	2021		BEA_return_cg	all_groups		1000000.0	1000000.0						
GNQ	2004		BEA_return_cg	all_groups	600.0	40000000.0	14596000000.0	6271000000.0					
GNQ	2005		BEA_return_cg	all_groups	800.0	175000000.0	16572000000.0						
GNQ	2006		BEA_return_cg	all_groups	800.0	188000000.0	20032000000.0						
GNQ	2007		BEA_return_cg	all_groups	900.0	117000000.0	21835000000.0						
GNQ	2008		BEA_return_cg	all_groups	900.0	123000000.0							
GNQ	2009		BEA_return_cg	all_groups	800.0	126000000.0	17121000000.0	6638000000.0					
GNQ	2010		BEA_return_cg	all_groups	1100.0	205000000.0	23683000000.0	10522000000.0					
GNQ	2011		BEA_return_cg	all_groups	1100.0	190000000.0	25766000000.0	11474000000.0					
GNQ	2012		BEA_return_cg	all_groups	900.0	129000000.0	25651000000.0	11142000000.0					
GNQ	2013		BEA_return_cg	all_groups	1500.0	171000000.0	31211000000.0	11578000000.0					
GNQ	2014		BEA_return_cg	all_groups	2000.0	187000000.0	27789000000.0	10105000000.0					
GNQ	2015		BEA_return_cg	all_groups	1900.0	190000000.0	22810000000.0	6929000000.0					
GNQ	2016		BEA_return_cg	all_groups	1800.0	170000000.0	21913000000.0	6109000000.0					
GNQ	2017		BEA_return_cg	all_groups	1600.0	146000000.0	17613000000.0	3547000000.0					
GNQ	2018		BEA_return_cg	all_groups	1700.0	143000000.0	16493000000.0	2468000000.0					
GNQ	2019		BEA_return_cg	all_groups	1400.0	125000000.0	16874000000.0	2834000000.0					
GNQ	2020		BEA_return_cg	all_groups	1300.0	119000000.0	16004000000.0	2474000000.0					
GNQ	2021		BEA_return_cg	all_groups	1300.0	100000000.0	17565000000.0	2349000000.0					
GRC	2004	568000000.0	BEA_return_cg	all_groups	54400.0	1461000000.0	16773000000.0	2719000000.0	223000000.0			-4000000.0	0.3926056338028169
GRC	2005		BEA_return_cg	all_groups			18930000000.0		167000000.0			5000000.0	
GRC	2006		BEA_return_cg	all_groups					168000000.0			15000000.0	
GRC	2007		BEA_return_cg	all_groups					204000000.0			51000000.0	
GRC	2008		BEA_return_cg	all_groups					243000000.0			2000000.0	
GRC	2009	595000000.0	BEA_return_cg	all_groups	18100.0	1118000000.0	11928000000.0	885000000.0	253000000.0				0.42521008403361343
GRC	2010	-72000000.0	BEA_return_cg	all_groups	18200.0	1128000000.0	9832000000.0	847000000.0	133000000.0	6646000000.0	6881000000.0		-1.8472222222222223
GRC	2011	-5000000.0	BEA_return_cg	all_groups	17900.0	1100000000.0	10265000000.0	989000000.0		6588000000.0	6926000000.0	-109000000.0	
GRC	2012	73000000.0	BEA_return_cg	all_groups	17000.0	987000000.0	9904000000.0	1184000000.0	57000000.0	5908000000.0	6198000000.0	-59000000.0	0.7808219178082192
GRC	2013	224000000.0	BEA_return_cg	all_groups	16800.0	1004000000.0	9927000000.0	853000000.0	174000000.0	5920000000.0	6232000000.0	-1000000.0	0.7767857142857143
GRC	2014	149000000.0	BEA_return_cg	all_groups	17800.0	1037000000.0	8683000000.0	875000000.0	92000000.0	5502000000.0	6102000000.0		0.6174496644295302
GRC	2015		BEA_return_cg	all_groups	16400.0	869000000.0	9156000000.0	879000000.0	81000000.0	4643000000.0	5225000000.0		
GRC	2016	115000000.0	BEA_return_cg	all_groups	15700.0	842000000.0	9435000000.0	857000000.0		4390000000.0	4996000000.0		
GRC	2017	488000000.0	BEA_return_cg	all_groups	15600.0	827000000.0	10783000000.0	909000000.0	117000000.0				0.23975409836065573
GRC	2018	143000000.0	BEA_return_cg	all_groups	15500.0	823000000.0	10666000000.0	1047000000.0	71000000.0				0.4965034965034965
GRC	2019	473000000.0	BEA_return_cg	all_groups	18200.0	838000000.0	10646000000.0	1648000000.0	133000000.0	4794000000.0	5446000000.0		0.28118393234672306
GRC	2020	237000000.0	BEA_return_cg	all_groups	18200.0	826000000.0	10874000000.0	1372000000.0		4931000000.0	5520000000.0		
GRC	2021	313000000.0	BEA_return_cg	all_groups	18600.0	868000000.0	11119000000.0	1342000000.0		5782000000.0	6520000000.0		
GRD	2004		BEA_return_cg	all_groups									
GRD	2005		BEA_return_cg	all_groups									
GRD	2006		BEA_return_cg	all_groups									
GRD	2007		BEA_return_cg	all_groups									
GRD	2008		BEA_return_cg	all_groups									
GRD	2009		BEA_return_cg	all_groups	100.0	2000000.0	30000000.0	9000000.0					
GRD	2010		BEA_return_cg	all_groups	100.0	2000000.0	32000000.0	10000000.0					
GRD	2011		BEA_return_cg	all_groups	100.0	1000000.0	22000000.0	5000000.0					
GRD	2012		BEA_return_cg	all_groups	100.0	1000000.0	23000000.0	5000000.0					
GRD	2013		BEA_return_cg	all_groups	100.0	1000000.0	23000000.0	5000000.0					
GRD	2014		BEA_return_cg	all_groups	300.0		135000000.0						
GRD	2015		BEA_return_cg	all_groups	300.0		135000000.0						
GRD	2016		BEA_return_cg	all_groups	300.0		133000000.0						
GRD	2017		BEA_return_cg	all_groups	300.0		127000000.0						
GRD	2018		BEA_return_cg	all_groups	300.0		130000000.0						
GRD	2019		BEA_return_cg	all_groups	300.0								
GRD	2020		BEA_return_cg	all_groups		2000000.0	10000000.0						
GRD	2021		BEA_return_cg	all_groups		2000000.0	10000000.0						
GRL	2009		BEA_return_cg	all_groups	0.0	0.0	1000000.0						
GRL	2010		BEA_return_cg	all_groups	0.0	0.0	1000000.0						
GRL	2011		BEA_return_cg	all_groups	0.0	0.0	1000000.0						
GRL	2012		BEA_return_cg	all_groups	0.0	0.0	1000000.0						
GRL	2013		BEA_return_cg	all_groups	0.0	0.0	1000000.0						
GRL	2014		BEA_return_cg	all_groups		1000000.0							
GRL	2015		BEA_return_cg	all_groups		1000000.0							
GRL	2016		BEA_return_cg	all_groups		1000000.0							
GRL	2017		BEA_return_cg	all_groups		1000000.0							
GRL	2018		BEA_return_cg	all_groups		1000000.0							
GTM	2004		BEA_return_cg	all_groups	17500.0	159000000.0		640000000.0					
GTM	2005		BEA_return_cg	all_groups			2963000000.0						
GTM	2006		BEA_return_cg	all_groups	17200.0	176000000.0	2464000000.0						
GTM	2007		BEA_return_cg	all_groups	24600.0	267000000.0	3213000000.0						
GTM	2008		BEA_return_cg	all_groups	26200.0	304000000.0	3155000000.0						
GTM	2009		BEA_return_cg	all_groups	15500.0	224000000.0	3253000000.0	909000000.0					
GTM	2010		BEA_return_cg	all_groups	15200.0	232000000.0	3424000000.0	935000000.0					
GTM	2011		BEA_return_cg	all_groups	15100.0	226000000.0	3609000000.0	953000000.0					
GTM	2012		BEA_return_cg	all_groups	15100.0	209000000.0	3109000000.0	809000000.0					
GTM	2013		BEA_return_cg	all_groups	19300.0	297000000.0	3811000000.0	967000000.0					
GTM	2014		BEA_return_cg	all_groups	24600.0	345000000.0	4509000000.0	1039000000.0					
GTM	2015		BEA_return_cg	all_groups	24300.0	348000000.0	4409000000.0	1053000000.0					
GTM	2016		BEA_return_cg	all_groups	21300.0	330000000.0	3468000000.0	668000000.0					
GTM	2017		BEA_return_cg	all_groups	20900.0	335000000.0	3619000000.0	753000000.0					
GTM	2018		BEA_return_cg	all_groups	22300.0	337000000.0	3546000000.0	722000000.0					
GTM	2019		BEA_return_cg	all_groups	28700.0	447000000.0	3952000000.0	864000000.0					
GTM	2020		BEA_return_cg	all_groups	28700.0	454000000.0	4176000000.0	1056000000.0					
GTM	2021		BEA_return_cg	all_groups	27500.0	476000000.0	4221000000.0	1195000000.0					
GUF	2009		BEA_return_cg	all_groups									
GUF	2010		BEA_return_cg	all_groups									
GUF	2011		BEA_return_cg	all_groups									
GUF	2012		BEA_return_cg	all_groups									
GUF	2013		BEA_return_cg	all_groups									
GUF	2014		BEA_return_cg	all_groups	0.0	0.0							
GUF	2015		BEA_return_cg	all_groups	0.0	0.0							
GUF	2016		BEA_return_cg	all_groups	0.0	0.0							
GUF	2017		BEA_return_cg	all_groups	0.0	0.0							
GUF	2018		BEA_return_cg	all_groups	0.0	0.0							
GUF	2019		BEA_return_cg	all_groups	0.0	0.0							
GUF	2020		BEA_return_cg	all_groups	0.0	0.0							
GUF	2021		BEA_return_cg	all_groups	0.0	0.0							
GUY	2004		BEA_return_cg	all_groups	1400.0	11000000.0	276000000.0	141000000.0					
GUY	2005		BEA_return_cg	all_groups	1100.0	13000000.0							
GUY	2006		BEA_return_cg	all_groups	1100.0	13000000.0	287000000.0						
GUY	2007		BEA_return_cg	all_groups	1100.0	14000000.0	320000000.0						
GUY	2008		BEA_return_cg	all_groups									
GUY	2009		BEA_return_cg	all_groups	800.0								
GUY	2010		BEA_return_cg	all_groups	800.0								
GUY	2011		BEA_return_cg	all_groups	800.0								
GUY	2012		BEA_return_cg	all_groups	700.0								
GUY	2013		BEA_return_cg	all_groups	800.0								
GUY	2014		BEA_return_cg	all_groups	800.0								
GUY	2015		BEA_return_cg	all_groups	900.0								
GUY	2016		BEA_return_cg	all_groups	1000.0	22000000.0							
GUY	2017		BEA_return_cg	all_groups	1000.0								
GUY	2018		BEA_return_cg	all_groups									
GUY	2019		BEA_return_cg	all_groups		71000000.0							
GUY	2020		BEA_return_cg	all_groups		125000000.0							
GUY	2021		BEA_return_cg	all_groups		151000000.0							
HKG	2004	3642000000.0	BEA_return_cg	all_groups	123100.0	3815000000.0	168247000000.0	7191000000.0	676000000.0			-668000000.0	0.185612300933553
HKG	2005	5157000000.0	BEA_return_cg	all_groups	120100.0	4112000000.0	159811000000.0		928000000.0			-1356000000.0	0.17994958309094436
HKG	2006	6681000000.0	BEA_return_cg	all_groups	124200.0	4703000000.0	197749000000.0		1013000000.0			-1184000000.0	0.15162400838197876
HKG	2007	8147000000.0	BEA_return_cg	all_groups	124400.0	5158000000.0	217601000000.0		1202000000.0			-601000000.0	0.14753897140051553
HKG	2008	4078000000.0	BEA_return_cg	all_groups			126121000000.0		534000000.0			-901000000.0	0.13094654242275625
HKG	2009	7805000000.0	BEA_return_cg	all_groups	112800.0	5974000000.0	268499000000.0	7939000000.0				-1532000000.0	
HKG	2010	8248000000.0	BEA_return_cg	all_groups	117500.0	6572000000.0	270589000000.0	7783000000.0	1133000000.0	76544000000.0	100078000000.0	-899000000.0	0.1373666343355965
